connector,exchange_symbol,trading_pair,base_asset,quote_asset,is_active,status_detail,permissions_spot,last_price,quote_volume_24h,volume_base_24h,bid_price,bid_quantity,ask_price,ask_quantity,spread_bps,top_of_book_quote,price_tick_estimate,amount_step_estimate,min_order_size_base_estimate,min_notional_quote_estimate,maker_fee_estimate,taker_fee_estimate,rule_estimate_source,raw_trade_side_type,book_crossed,coarse_volume_rank,coarse_spread_rank,coarse_top_rank,coarse_score,best_bid,best_ask,mid_price,spread_abs,bid_top_quote,ask_top_quote,orderbook_levels_bid,orderbook_levels_ask,bid_depth_quote_5bps,ask_depth_quote_5bps,sym_depth_quote_5bps,bid_depth_quote_10bps,ask_depth_quote_10bps,sym_depth_quote_10bps,bid_depth_quote_25bps,ask_depth_quote_25bps,sym_depth_quote_25bps,bid_depth_quote_50bps,ask_depth_quote_50bps,sym_depth_quote_50bps,bid_depth_quote_100bps,ask_depth_quote_100bps,sym_depth_quote_100bps,bid_depth_quote_1xspread,ask_depth_quote_1xspread,sym_depth_quote_1xspread,bid_depth_quote_2xspread,ask_depth_quote_2xspread,sym_depth_quote_2xspread,n_candles,candle_first_ts,candle_last_ts,candle_expected,candle_missing,coverage_ratio,zero_volume_fraction,natr_bps_mean,realized_vol_bps,efficiency_ratio,lag1_return_autocorr,median_quote_volume_per_bar,recent_trade_count,trades_per_minute,trade_quote_volume,trade_quote_volume_per_minute,last_trade_age_sec,median_trade_quote,buy_trade_fraction,vol_to_spread_ratio,volume_rank,depth_rank,spread_rank,top_rank,activity_rank,quality_rank,alpha_natr_score,alpha_efficiency_score,alpha_edge_score,alpha_rank,screen_score,rejection_reasons,rejection_reason,passed_filters
mexc,WLDUSDT,WLD-USDT,WLD,USDT,True,1,True,0.3247,4334213.8931,13486485.99,0.3247,8097.12,0.3248,3310.02,3.0783438510095276,1262.509416,0.0001,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.984251968503937,0.9552053090004148,0.9825798423890502,97.66558784050791,0.3248,0.3249,0.32484999999999997,0.0001000000000000445,2526.84656,1262.509416,200,200,9097.709544000001,7923.589166000001,7923.589166000001,16733.356494,14524.045701000001,14524.045701000001,61585.648882,62811.497547,61585.648882,173450.400508,129853.20540199999,129853.20540199999,251250.291337,152691.318842,152691.318842,2526.84656,1262.509416,1262.509416,9097.709544000001,7923.589166000001,7923.589166000001,288,1774465680.0,1774482900.0,288,0,1.0,0.003472222222222222,13.067693355675654,10.159936165732084,0.07153284671532759,-0.051714642719185924,1127.8202460000002,500,12.111425111021397,82165.502622,1990.2826634315704,11.957346200942993,50.166700999999996,0.54,4.245040186589347,0.72,0.69,0.5800000000000001,0.8,0.765,0.9984375000000001,0.7852992617417394,1.0,1.0,0.9284330872472465,75.20870587247246,[],,True
mexc,XLMUSDT,XLM-USDT,XLM,USDT,True,1,True,0.1775,7458928.295,41866426.77,0.1774,45043.52,0.1775,16955.2,5.635390250774246,2285.6319999999996,0.0001,0.1,0.1,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9896394529631165,0.9170468685192866,0.9929489838241393,97.21532130243638,0.1774,0.1775,0.17745,9.999999999998899e-05,7767.9912,2285.6319999999996,200,200,7767.9912,2285.6319999999996,2285.6319999999996,33174.907446,14468.960032,14468.960032,89758.917902,60524.709922,60524.709922,243880.542005,228815.67822600002,228815.67822600002,386291.958127,311460.045594,311460.045594,7767.9912,2285.6319999999996,2285.6319999999996,33174.907446,14468.960032,14468.960032,288,1774465680.0,1774482900.0,288,0,1.0,0.003472222222222222,11.830728909633175,8.513776489679277,0.0,-0.22532589909573816,877.2984509999999,500,7.334963325183374,128928.19909400001,1891.3672238728607,11.257933616638184,53.578394,0.514,2.099362845014638,0.77,0.77,0.31000000000000005,0.85,0.668,0.9984375000000001,0.6478587677370194,0.0,0.549681422507319,0.3991800634147795,67.6321756341478,[],,True
mexc,DOTUSDT,DOT-USDT,DOT,USDT,True,1,True,1.361,5942911.953,4305987.38,1.361,1552.95,1.362,2494.15,7.334066740008153,4136.62322,0.001,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9859096560298384,0.888842803815844,0.990460389879718,96.25530897463157,1.363,1.364,1.3635000000000002,0.001000000000000112,4136.62322,6680.85836,187,200,4136.62322,6680.85836,4136.62322,4136.62322,6680.85836,4136.62322,38911.55706000001,42899.413680000005,38911.55706000001,113738.01049,102170.60445000001,102170.60445000001,220958.307,119928.87214,119928.87214,4136.62322,6680.85836,4136.62322,20368.91198,25446.55076,20368.91198,288,1774465680.0,1774482900.0,288,0,1.0,0.0,14.54589414092071,10.486188673820367,0.03114186851211021,-0.23100455161713507,2445.9456600000003,500,8.112493239588968,147447.92085000002,2392.3405221741486,4.00526762008667,46.22657000000001,0.502,1.9833326661143174,0.73,0.62,0.20999999999999996,0.88,0.7675000000000001,1.0,0.9495437934356344,0.6228373702422042,0.4916663330571587,0.6880158322449992,66.41015832245,[],,True
mexc,PEPEUSDT,PEPE-USDT,PEPE,USDT,True,1,True,3.536e-06,9875602.830450548,2779489587810.0,3.536e-06,1680672269.0,3.538e-06,51037776.0,5.654509471302592,425.51172199999996,1e-09,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9925404061334439,0.916632102861883,0.9021153048527581,95.54783100594165,3.536e-06,3.538e-06,3.537e-06,1.9999999999997267e-09,5942.857143184,425.51172199999996,200,200,5942.857143184,425.51172199999996,425.51172199999996,14377.44455014,4497.28378944,4497.28378944,112117.325992391,67203.831386989,67203.831386989,322057.313960901,228005.844369996,228005.844369996,496622.344338517,505955.64343851997,496622.344338517,5942.857143184,2427.343533,2427.343533,14377.44455014,4497.28378944,4497.28378944,288,1774465680.0,1774482900.0,288,0,1.0,0.013888888888888888,10.269019825168861,8.282410653697706,0.003424657534246086,-0.1772749057134945,461.716280402,500,6.103763987792472,289004.275923025,3528.0277833939977,24.104647159576416,34.499997721499994,0.492,1.8160761560813614,0.82,0.76,0.30000000000000004,0.66,0.5015000000000001,0.9937500000000001,0.4743355361298735,0.06849315068492172,0.4080380780406807,0.31695558828515863,64.08505588285158,[],,True
mexc,PUMPUSDT,PUMP-USDT,PUMP,USDT,True,1,True,0.001905,2728062.912697,1453462783.92,0.001905,1556991.11,0.001906,1105749.81,5.247966413014515,784.02606686,1e-06,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9763779527559056,0.922438822065533,0.9900456242223143,96.56267043765942,0.001905,0.001906,0.0019055,9.999999999999159e-07,7227.48296055,784.02606686,119,200,7227.48296055,784.02606686,784.02606686,12401.90150775,9037.848564330001,9037.848564330001,54938.277733389994,85887.32831422001,54938.277733389994,104524.59962425,103198.83441896,103198.83441896,148470.64920883,119795.82848892,119795.82848892,7227.48296055,784.02606686,784.02606686,12401.90150775,9037.848564330001,9037.848564330001,288,1774465680.0,1774482900.0,288,0,1.0,0.0,15.277548043325929,13.128063285578468,0.011627906976744455,-0.12584005556958097,683.8969973999999,500,6.478082487583675,86208.83592503,1116.9359005618223,19.034188985824585,26.348931285,0.498,2.911136779656001,0.61,0.63,0.37,0.77,0.5425,1.0,1.0,0.23255813953488907,0.9555683898280005,0.7293755097876299,63.1237550978763,[],,True
mexc,FETUSDT,FET-USDT,FET,USDT,True,1,True,0.2591,3612311.9386,14155656.12,0.2594,2653.92,0.2595,3483.76,3.8513383400727514,621.0154160000001,0.0001,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9817654372150849,0.9411032766486935,0.975114060555786,97.02696217416273,0.2596,0.2597,0.25965,9.999999999998899e-05,688.79668,621.0154160000001,200,200,688.79668,621.0154160000001,621.0154160000001,2910.05684,3721.9236210000004,2910.05684,7168.902126999999,31203.292631000004,7168.902126999999,14203.559691,41772.34466,14203.559691,26908.254334,61215.840979,26908.254334,688.79668,621.0154160000001,621.0154160000001,1812.4316800000001,1155.1642160000001,1155.1642160000001,288,1774465680.0,1774482900.0,288,0,1.0,0.0,31.3076010448863,26.83123297090135,0.002673796791443917,-0.025188114072392312,1275.0600285,500,10.323468685478321,93888.20636099999,1938.5039166070198,5.8035314083099365,23.639519999999997,0.468,8.129018611305623,0.69,0.3,0.48,0.71,0.79175,1.0,1.0,0.053475935828878336,1.0,0.6844919786096261,62.265919786096255,[],,True
mexc,JSTUSDT,JST-USDT,JST,USDT,True,1,True,0.05987,1357468.79371,23117473.91,0.05986,3974.07,0.05987,1530.0,1.669867245553331,331.13640000000004,1e-05,1.0,1.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9610443431413178,0.9746992948983824,0.8428038158440481,94.08099756211301,0.05988,0.05989,0.059885,9.999999999996123e-06,331.13640000000004,859.756884,60,158,514.3233,2102.7313664,514.3233,1499.474993,2982.4520975,1499.474993,3116.9693398,5886.8991318,3116.9693398,5151.771447,7306.9860850000005,5151.771447,6350.3170621,9452.3877402,6350.3170621,331.13640000000004,859.756884,331.13640000000004,422.73750000000007,1720.155692,422.73750000000007,288,1774465680.0,1774482900.0,288,0,1.0,0.006944444444444444,10.384627642166997,10.901623191144393,0.07884465261514392,-0.02210758041850322,89.3331354,500,5.847953216374269,78365.470333,916.5552085730994,16.589831352233887,33.29058115,0.51,6.218834263514117,0.44,0.15,0.73,0.6,0.538,0.9968750000000001,0.4871808491296663,1.0,1.0,0.8290602830432222,54.75535283043222,[],,True
mexc,RENDERUSDT,RENDER-USDT,RENDER,USDT,True,1,True,1.859,1096227.844,595506.08,1.859,1143.54,1.86,118.37,5.377789728422219,705.39755,0.001,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9560712805636138,0.919535462463708,0.9133139776026545,93.83858654464456,1.859,1.86,1.8595000000000002,0.001000000000000112,705.39755,1811.1750000000002,200,200,705.39755,1811.1750000000002,705.39755,8905.30895,7327.346490000001,7327.346490000001,40127.89921,31280.68634,31280.68634,74549.76756,50232.213690000004,50232.213690000004,186972.94733,121397.68463,121397.68463,705.39755,1811.1750000000002,705.39755,8905.30895,7327.346490000001,7327.346490000001,288,1774465680.0,1774482900.0,288,0,1.0,0.0,12.912592863095009,12.509376807908307,0.040650406504065074,-0.11253522113343013,47.650859999999994,500,3.0861022528546442,29627.1688,182.86494475876967,8.734354972839355,18.48754,0.52,2.4010966428922487,0.37,0.46,0.33999999999999997,0.76,0.38,1.0,0.7680658736772232,0.8130081300813015,0.7005483214461243,0.7605407750682164,51.76540775068217,[],,True
mexc,CRVUSDT,CRV-USDT,CRV,USDT,True,1,True,0.2348,1118541.4668,4770821.502,0.2348,646.32,0.2349,3480.16,4.256224728665205,356.127192,0.0001,0.01,0.01,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9564857024450891,0.9357113231024471,0.8892575694732476,93.78464810150604,0.2349,0.235,0.23495,9.999999999998899e-05,356.127192,1735.5877999999998,97,200,356.127192,1735.5877999999998,356.127192,1317.886776,3029.86032,1317.886776,16595.799993,22036.1378262,16595.799993,43116.39948,27105.4556814,27105.4556814,71923.8557804,44005.9275265,44005.9275265,356.127192,1735.5877999999998,356.127192,1317.886776,3029.86032,1317.886776,288,1774465680.0,1774482900.0,288,0,1.0,0.0,11.15005266624058,9.889184283230389,0.033557046979865744,-0.24125121616319425,171.53009225,500,5.6807422836583985,30362.6137044,344.96436702594207,47.51112413406372,23.2708702,0.502,2.6197048739335127,0.38,0.37,0.43000000000000005,0.62,0.379,1.0,0.572228074026731,0.6711409395973148,0.8098524369667564,0.6844071501969341,49.75207150196934,[],,True
mexc,OPUSDT,OP-USDT,OP,USDT,True,1,True,0.1134,1185640.3786,10416836.66,0.1133,26536.76,0.1134,43183.27,8.814455707360324,4611.671845,0.0001,0.01,0.01,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9577289680895151,0.8622978017420158,0.9925342181667358,94.08322265180844,0.1134,0.1135,0.11345,0.00010000000000000286,5210.21403,4611.671845,97,200,5210.21403,4611.671845,4611.671845,5210.21403,4611.671845,4611.671845,22871.557136,22170.00645,22170.00645,66620.525008,66218.292761,66218.292761,91774.122879,81196.59455400001,81196.59455400001,5210.21403,4611.671845,4611.671845,14579.5462,13262.315253,13262.315253,288,1774465680.0,1774482900.0,288,0,1.0,0.03819444444444445,13.497043231392972,10.26614038225346,0.008547008547008152,-0.2918332992188155,109.929925,500,3.9962701478619955,65664.581026,524.826809852138,25.804487228393555,29.376797,0.504,1.5312395546014888,0.41,0.52,0.12,0.89,0.309,0.9828125000000001,0.833004803488108,0.17094017094016303,0.2656197773007444,0.42318825057633846,47.04800750576339,[],,True
