connector,exchange_symbol,trading_pair,base_asset,quote_asset,is_active,status_detail,last_price,quote_volume_24h,volume_base_24h,bid_price,ask_price,spread_bps,top_of_book_quote,price_tick_estimate,amount_step_estimate,min_order_size_base_estimate,min_notional_quote_estimate,rule_estimate_source,last_trade_at_ms,book_crossed,coarse_volume_rank,coarse_spread_rank,coarse_top_rank,coarse_score,best_bid,best_ask,mid_price,spread_abs,bid_top_quote,ask_top_quote,orderbook_levels_bid,orderbook_levels_ask,bid_depth_quote_5bps,ask_depth_quote_5bps,sym_depth_quote_5bps,bid_depth_quote_10bps,ask_depth_quote_10bps,sym_depth_quote_10bps,bid_depth_quote_25bps,ask_depth_quote_25bps,sym_depth_quote_25bps,bid_depth_quote_50bps,ask_depth_quote_50bps,sym_depth_quote_50bps,bid_depth_quote_100bps,ask_depth_quote_100bps,sym_depth_quote_100bps,bid_depth_quote_1xspread,ask_depth_quote_1xspread,sym_depth_quote_1xspread,bid_depth_quote_2xspread,ask_depth_quote_2xspread,sym_depth_quote_2xspread,n_candles,candle_first_ts,candle_last_ts,candle_expected,candle_missing,coverage_ratio,zero_volume_fraction,natr_bps_mean,realized_vol_bps,efficiency_ratio,lag1_return_autocorr,median_quote_volume_per_bar,recent_trade_count,trades_per_minute,trade_quote_volume,trade_quote_volume_per_minute,last_trade_age_sec,median_trade_quote,buy_trade_fraction,strategy_side_mode,strategy_sample_days,strategy_time_limit_bars,strategy_current_signal,strategy_current_bbp,strategy_current_macd,strategy_current_macdh,strategy_last_signal_ts,strategy_last_signal_side,strategy_bars_since_last_signal,strategy_recommended_side,strategy_signal_count,strategy_events_per_day,strategy_hit_rate,strategy_take_profit_rate,strategy_stop_loss_rate,strategy_time_limit_rate,strategy_ambiguous_rate,strategy_mean_barrier_return_bps,strategy_mean_barrier_return_net_bps,strategy_mean_forward_return_bps,strategy_profit_factor_proxy,strategy_edge_to_spread_ratio,strategy_best_excursion_bps,strategy_worst_excursion_bps,long_signal_count,long_events_per_day,long_hit_rate,long_take_profit_rate,long_stop_loss_rate,long_time_limit_rate,long_ambiguous_rate,long_mean_barrier_return_bps,long_mean_barrier_return_net_bps,long_mean_forward_return_bps,long_profit_factor_proxy,long_edge_to_spread_ratio,long_best_excursion_bps,long_worst_excursion_bps,short_signal_count,short_events_per_day,short_hit_rate,short_take_profit_rate,short_stop_loss_rate,short_time_limit_rate,short_ambiguous_rate,short_mean_barrier_return_bps,short_mean_barrier_return_net_bps,short_mean_forward_return_bps,short_profit_factor_proxy,short_edge_to_spread_ratio,short_best_excursion_bps,short_worst_excursion_bps,vol_to_spread_ratio,volume_rank,depth_rank,spread_rank,top_rank,activity_rank,quality_rank,alpha_natr_score,alpha_efficiency_score,alpha_edge_score,alpha_rank,screen_score,rejection_reasons,rejection_reason,passed_filters,microstructure_screen_score,microstructure_passed_filters,microstructure_rejection_reasons,microstructure_rejection_reason,strategy_event_rank,strategy_activity_rank,strategy_hit_rank,strategy_edge_rank,strategy_pf_rank,strategy_ambiguity_rank,strategy_rank,strategy_score
nonkyc,ALGO/USDC,ALGO-USDC,ALGO,USDC,True,active,0.0815,48741.8173,596244.0,0.0812,0.0818,73.6196319018409,1552.342624,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774673151770.0,False,0.8724637681159421,0.7134502923976609,0.0,65.82176455631834,0.0812,0.0818,0.08149999999999999,0.0006000000000000033,1552.342624,1613.130356,47,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5285.953867,1613.130356,1613.130356,19493.179059,11634.234955,11634.234955,12259.827847,3320.016936,3320.016936,34238.260369,24871.386127,24871.386127,480,1774528800.0,1774673100.0,482,2.0,0.995850622406639,0.0,19.785198254188792,14.10518688964919,0.09967845659163901,-0.2058488151385355,76.76287500000001,200,3.7527465413839227,1030.744719,19.34061839638497,8.891287326812744,2.3290309999999996,0.515,long_only,1.6701388888888888,9.0,0,0.8405139416558398,2.276452067041801e-05,1.3177480623542976e-05,1774596300.0,long,255.0,long,1,0.5987525987525988,1.0,0.0,0.0,1.0,0.0,47.904191616765516,-25.71544028507539,47.904191616765516,inf,0.6506986027943946,47.904191616765516,0.0,1,0.5987525987525988,1.0,0.0,0.0,1.0,0.0,47.904191616765516,-25.71544028507539,47.904191616765516,inf,0.6506986027943946,47.904191616765516,0.0,0,0.0,,,,,,,,,,,,,0.2687489429527296,0.8724637681159421,0.9188405797101449,0.7046783625730995,0.9883040935672515,0.9254385964912281,0.9977178423236515,0.9820998545157327,1.0,0.0,0.6606999515052442,77.76471789292525,"['quote_volume_24h<50000', 'strategy_signal_count<3', 'strategy_mean_net_edge_bps<0']",quote_volume_24h<50000; strategy_signal_count<3; strategy_mean_net_edge_bps<0,False,86.18666967487681,False,['quote_volume_24h<50000'],quote_volume_24h<50000,0.6840579710144927,0.763768115942029,0.8201438848920863,0.7482014388489209,0.0,0.49640287769784175,0.6513179021999791,65.13179021999791
nonkyc,ARB/USDT,ARB-USDT,ARB,USDT,True,active,0.0893,52796.3534,579554.82,0.0889,0.0895,67.2645739910302,169.25937700000003,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774673141690.0,False,0.8898550724637682,0.7514619883040936,0.0,67.7285786931096,0.0889,0.0895,0.0892,0.0005999999999999894,169.25937700000003,335.46569,58,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5224.970161,335.601882,335.601882,19039.036339,10053.379252,10053.379252,6726.910408,335.601882,335.601882,24886.692293,23699.394806,23699.394806,480,1774528500.0,1774673100.0,483,3.0,0.9937888198757764,0.0,22.908250134669824,18.938001756048802,0.10492505353319084,-0.10712501293795318,101.34437650000001,200,3.6165373402086574,697.9484279999999,12.620782757009668,3.5375046730041504,1.99898,0.47,long_only,1.6736111111111112,9.0,0,0.2493161916174576,-9.443416352798717e-05,1.089025856681287e-05,1774614000.0,long,196.0,long,2,1.1950207468879668,1.0,0.0,0.0,1.0,0.0,22.050716648289725,-45.21385734274048,22.050716648289725,inf,0.32782065417124634,44.101433296581675,0.0,2,1.1950207468879668,1.0,0.0,0.0,1.0,0.0,22.050716648289725,-45.21385734274048,22.050716648289725,inf,0.32782065417124634,44.101433296581675,0.0,0,0.0,,,,,,,,,,,,,0.34056931866876405,0.8898550724637682,0.8608695652173913,0.7514619883040936,0.9473684210526315,0.9118421052631579,0.9965838509316771,1.0,1.0,0.0,0.6666666666666666,77.70454741796624,"['strategy_signal_count<3', 'strategy_mean_net_edge_bps<0']",strategy_signal_count<3; strategy_mean_net_edge_bps<0,False,85.75086266390615,True,[],,0.8231884057971014,0.881159420289855,0.8201438848920863,0.6330935251798561,0.0,0.49640287769784175,0.6563507454905639,65.6350745490564
nonkyc,AAVE/USDT,AAVE-USDT,AAVE,USDT,True,active,96.97,80001.2507,794.579,96.67,97.32,78.3990096967187,385.46752000000004,0.01,0.001,,,market.getlist.priceDecimals/quantityDecimals,1774673175585.0,False,0.9130434782608695,0.7543859649122807,0.0,69.07704042715484,96.56,97.32,96.94,0.7599999999999909,385.46752000000004,455.45759999999996,46,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8871.3254,5441.12209,5441.12209,9970.06294,10022.86434,9970.06294,9970.06294,10022.76655,9970.06294,9970.4449,10022.86434,9970.4449,480,1774529100.0,1774673100.0,481,1.0,0.997920997920998,0.0,22.9689085753862,20.034780259135147,0.15232653061224513,-0.018051382074377946,182.92489,200,3.7131849317739656,2850.07197,52.914221467376706,18.886152505874634,11.770869999999999,0.535,long_only,1.6666666666666667,9.0,0,0.1435134020299284,-0.28257608695150793,0.011972261741245938,1774669500.0,long,12.0,long,4,2.4,0.5,0.0,0.0,1.0,0.0,2.5330725498382,-75.8659371468805,2.5330725498382,1.2239848122835502,0.03231000697122605,44.96246733567189,-15.99539315423698,4,2.4,0.5,0.0,0.0,1.0,0.0,2.5330725498382,-75.8659371468805,2.5330725498382,1.2239848122835502,0.03231000697122605,44.96246733567189,-15.99539315423698,0,0.0,,,,,,,,,,,,,0.2929744733286796,0.9130434782608695,0.9478260869565217,0.6842105263157895,0.9678362573099415,0.8748538011695907,0.9988565488565488,1.0,1.0,0.0,0.6666666666666666,77.57969072018987,['strategy_mean_net_edge_bps<0'],strategy_mean_net_edge_bps<0,False,86.71310146619071,True,[],,0.9536231884057971,0.9855072463768116,0.4568345323741007,0.4172661870503597,0.8333333333333334,0.49640287769784175,0.6387957460118862,63.879574601188615
nonkyc,ETC/USDT,ETC-USDT,ETC,USDT,True,active,8.09,45108.6453,5576.302,8.06,8.11,61.8429189857748,0.18538000000000002,0.01,0.001,,,market.getlist.priceDecimals/quantityDecimals,1774673098805.0,False,0.863768115942029,0.7748538011695907,0.0,66.87859140605137,8.06,8.11,8.085,0.049999999999998934,0.18538000000000002,818.0962499999999,56,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1829.53983,818.0962499999999,818.0962499999999,5550.88209,4488.301600000001,4488.301600000001,1829.53983,2663.6062500000003,1829.53983,7415.68473,6195.496630000001,6195.496630000001,480,1774529400.0,1774673100.0,480,0.0,1.0,0.0,25.78729200967764,16.423922573296995,0.04895104895104889,-0.0942579035365137,78.107305,200,3.6776006843025475,344.0655,6.326677591224491,15.954955339431763,0.32744,0.53,long_only,1.6666666666666667,9.0,0,0.3908710599123373,-0.00026187899700857997,-8.396156671949795e-05,1774613100.0,long,200.0,long,1,0.6,1.0,0.0,0.0,1.0,0.0,37.40648379052524,-24.436435195249558,37.40648379052524,inf,0.6048628428928061,37.40648379052524,-24.937655860348684,1,0.6,1.0,0.0,0.0,1.0,0.0,37.40648379052524,-24.436435195249558,37.40648379052524,inf,0.6048628428928061,37.40648379052524,-24.937655860348684,0,0.0,,,,,,,,,,,,,0.41698051179649637,0.863768115942029,0.9043478260869565,0.7748538011695907,0.5263157894736842,0.8776315789473684,1.0,1.0,0.9790209790209777,0.0,0.6596736596736593,75.85046797146462,"['quote_volume_24h<50000', 'top_of_book_quote<5', 'strategy_signal_count<3', 'strategy_mean_net_edge_bps<0']",quote_volume_24h<50000; top_of_book_quote<5; strategy_signal_count<3; strategy_mean_net_edge_bps<0,False,82.55389398295577,False,"['quote_volume_24h<50000', 'top_of_book_quote<5']",quote_volume_24h<50000; top_of_book_quote<5,0.6840579710144927,0.7869565217391304,0.8201438848920863,0.762589928057554,0.0,0.49640287769784175,0.6579532895422792,65.79532895422791
nonkyc,LTC/USDT,LTC-USDT,LTC,USDT,True,active,53.57,617564.1784,11428.7707,53.37,53.69,59.77956286194662,0.032021999999999995,0.01,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774673036687.0,False,0.9768115942028985,0.7923976608187134,0.0,73.53457920162725,53.37,53.69,53.53,0.3200000000000003,0.032021999999999995,1473.597216,75,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.999523999999999,1473.597216,7.999523999999999,44918.406967,16741.41238,16741.41238,7.999523999999999,1473.597216,7.999523999999999,100837.87526,73988.51019,73988.51019,480,1774524300.0,1774673100.0,497,17.0,0.96579476861167,0.0125,22.378709714301703,16.25678651805075,0.06462110646211061,-0.23658659021678857,1713.0308,200,3.7028956952715677,12604.092583999998,233.3582008604894,11.036388397216797,40.0483345,0.51,long_only,1.7222222222222223,9.0,0,0.6275572548183944,-0.0008995071254176423,0.004797184593443815,1774615500.0,long,187.0,long,2,1.161290322580645,1.0,0.0,0.0,1.0,0.0,16.740403623233256,-43.03915923871337,16.740403623233256,inf,0.28003556435989857,34.43007496065631,-21.378768615319398,2,1.161290322580645,1.0,0.0,0.0,1.0,0.0,16.740403623233256,-43.03915923871337,16.740403623233256,inf,0.28003556435989857,34.43007496065631,-21.378768615319398,0,0.0,,,,,,,,,,,,,0.37435385343955285,0.9768115942028985,0.8144927536231884,0.7836257309941521,0.22807017543859648,0.9038011695906432,0.9755621227364186,1.0,1.0,0.0,0.6666666666666666,75.25014822220835,"['top_of_book_quote<5', 'strategy_signal_count<3', 'strategy_mean_net_edge_bps<0']",top_of_book_quote<5; strategy_signal_count<3; strategy_mean_net_edge_bps<0,False,81.3638083618671,False,['top_of_book_quote<5'],top_of_book_quote<5,0.8231884057971014,0.8608695652173913,0.8201438848920863,0.6546762589928058,0.0,0.49640287769784175,0.6607965801272025,66.07965801272026
nonkyc,SAL/USDT,SAL-USDT,SAL,USDT,True,active,0.017069,40521.7725,2225241.0923,0.017069,0.01707,0.5858402413647328,0.6392186879,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774673102354.0,False,0.855072463768116,0.9941520467836258,0.0,71.88278667683703,0.017069,0.01707,0.0170695,9.999999999975306e-07,0.6392186879,3.9849829649999995,80,152,0.6392186879,3.9849829649999995,0.6392186879,0.6392186879,3.9849829649999995,0.6392186879,0.6392186879,3.9849829649999995,0.6392186879,0.6392186879,3.9849829649999995,0.6392186879,0.6392186879,3.9849829649999995,0.6392186879,0.6392186879,3.9849829649999995,0.6392186879,0.6392186879,3.9849829649999995,0.6392186879,480,1774525200.0,1774673100.0,494,14.0,0.97165991902834,0.0,68.95261557012812,68.21635005212426,0.03752893199603218,-0.1761449019680553,144.03620446600002,200,1.2821897749740747,4245.3568204967,27.21676553178658,117.4685389995575,22.72000450325,0.575,long_only,1.7118055555555556,9.0,0,0.3078309418278751,-3.0162120660655323e-05,1.0521367879610079e-05,1774594500.0,long,251.0,long,1,0.5841784989858012,1.0,0.0,0.0,1.0,0.0,22.78749337572661,22.201653134361877,22.78749337572661,inf,38.897111817792585,94.3296237413871,-18.547959724430907,1,0.5841784989858012,1.0,0.0,0.0,1.0,0.0,22.78749337572661,22.201653134361877,22.78749337572661,inf,38.897111817792585,94.3296237413871,-18.547959724430907,0,0.0,,,,,,,,,,,,,117.69866714772083,0.855072463768116,0.663768115942029,0.9941520467836258,0.7309941520467836,0.5723684210526316,0.9844129554655872,1.0,0.7505786399206436,0.0,0.5835262133068811,74.90825072144077,"['quote_volume_24h<50000', 'top_of_book_quote<5', 'strategy_signal_count<3']",quote_volume_24h<50000; top_of_book_quote<5; strategy_signal_count<3,False,78.09930015454391,False,"['quote_volume_24h<50000', 'top_of_book_quote<5']",quote_volume_24h<50000; top_of_book_quote<5,0.6840579710144927,0.7231884057971014,0.8201438848920863,0.9280575539568345,0.0,0.49640287769784175,0.7012167657178605,70.12167657178605
nonkyc,SCASH/USDT,SCASH-USDT,SCASH,USDT,True,active,0.075835,10587.6557,137108.6953,0.075677,0.076321,84.73795707838336,5.277956146399999,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774672917317.0,False,0.744927536231884,0.5964912280701755,0.0,55.88329519450801,0.075677,0.076321,0.075999,0.0006440000000000057,5.277956146399999,31.5113839516,85,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.846918584799999,79.7476817004,5.846918584799999,55.1022102752,80.3163111744,55.1022102752,55.1022102752,80.3163111744,55.1022102752,58.4274340652,84.6351056001,58.4274340652,480,1774528500.0,1774673100.0,483,3.0,0.9937888198757764,0.0,52.331169948003705,51.15878333757624,0.054573579457564206,-0.19871592127188273,31.127354020999995,200,1.5963577501596715,663.8571341216,5.2987674052690235,10.307477712631226,3.4908022095,0.6,long_only,1.6736111111111112,9.0,0,0.14572211528265108,4.926880860511851e-07,3.368227297489062e-06,1774663800.0,long,30.0,long,7,4.182572614107884,1.0,0.0,0.0,1.0,0.0,38.57758429738979,-46.16037278099357,38.57758429738979,inf,0.4552574268660405,74.23463375159248,-15.516460015819586,7,4.182572614107884,1.0,0.0,0.0,1.0,0.0,38.57758429738979,-46.16037278099357,38.57758429738979,inf,0.4552574268660405,74.23463375159248,-15.516460015819586,0,0.0,,,,,,,,,,,,,0.6175646870929035,0.744927536231884,0.8463768115942029,0.5964912280701755,0.9005847953216374,0.725438596491228,0.9965838509316771,1.0,1.0,0.0,0.6666666666666666,74.048514075304,"['quote_volume_24h<50000', 'strategy_mean_net_edge_bps<0']",quote_volume_24h<50000; strategy_mean_net_edge_bps<0,False,76.89210344702336,False,['quote_volume_24h<50000'],quote_volume_24h<50000,0.9942028985507246,0.9971014492753624,0.8201438848920863,0.6187050359712231,0.0,0.49640287769784175,0.6978313001772495,69.78313001772494
nonkyc,ZEC/USDT,ZEC-USDT,ZEC,USDT,True,active,212.51,40142.8417,184.9084,211.67,213.47,84.67798842734213,0.7450103,0.01,1e-06,,,market.getlist.priceDecimals/quantityDecimals,1774673177912.0,False,0.8492753623188406,0.6052631578947368,0.0,61.84172387490465,211.67,213.47,212.57,1.8000000000000114,0.74994681,0.7450103,77,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74994681,0.7450103,0.7450103,0.74994681,3958.83481782,0.74994681,0.74994681,0.7450103,0.7450103,5561.85252272,5433.98195605,5433.98195605,480,1774520400.0,1774673100.0,510,30.0,0.9411764705882353,0.025,35.96603316771525,24.538774322273735,0.06792015804891352,-0.23175332145515243,77.46531499999999,200,3.6004702214088558,655.49655242,11.800479086121895,18.026071310043335,1.81813581,0.475,long_only,1.7673611111111112,9.0,0,0.25261791203037975,-0.360147613702793,0.08630647091819721,1774613100.0,long,185.0,short,2,1.1316306483300589,1.0,0.0,0.0,1.0,0.0,61.821745928540835,-22.856242498801294,61.821745928540835,inf,0.7300804740016578,101.31480664437586,-6.501950585175442,2,1.1316306483300589,1.0,0.0,0.0,1.0,0.0,61.821745928540835,-22.856242498801294,61.821745928540835,inf,0.7300804740016578,101.31480664437586,-6.501950585175442,1,0.5658153241650294,1.0,1.0,0.0,0.0,0.0,200.0,115.32201157265787,199.55654101995512,inf,2.3618888888888736,244.3458980044344,-13.3037694013316,0.42473887058117676,0.8492753623188406,0.6956521739130435,0.6052631578947368,0.7719298245614035,0.8353801169590643,0.9563970588235294,1.0,1.0,0.0,0.6666666666666666,73.71100646875149,"['quote_volume_24h<50000', 'top_of_book_quote<5', 'strategy_signal_count<3', 'strategy_mean_net_edge_bps<0']",quote_volume_24h<50000; top_of_book_quote<5; strategy_signal_count<3; strategy_mean_net_edge_bps<0,False,76.41049995513079,False,"['quote_volume_24h<50000', 'top_of_book_quote<5']",quote_volume_24h<50000; top_of_book_quote<5,0.8231884057971014,0.8521739130434782,0.8201438848920863,0.7769784172661871,0.0,0.49640287769784175,0.6966176623918257,69.66176623918257
nonkyc,ARB/USDC,ARB-USDC,ARB,USDC,True,active,0.0893,14883.924,163514.56,0.0888,0.0895,78.51934941110402,0.120825,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774673129553.0,False,0.7739130434782608,0.6812865497076024,0.0,59.59738113399441,0.0888,0.0895,0.08915000000000001,0.0006999999999999923,2426.4671040000003,0.120825,49,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2426.4671040000003,0.120825,0.120825,15915.304891000002,7829.175161,7829.175161,10466.664854,2733.661561,2733.661561,29284.061618,21673.29021,21673.29021,480,1774529100.0,1774673100.0,481,1.0,0.997920997920998,0.0,22.43990925316348,19.047349826921486,0.1021276595744681,-0.20878045802176412,27.150578000000003,200,3.455315571006282,188.43820899999997,3.2555673886511802,8.369746446609497,0.573556,0.5,long_only,1.6666666666666667,9.0,0,0.23830406707995602,-0.00010149625968079723,1.1984812962005439e-05,1774613700.0,long,197.0,long,3,1.7999999999999998,0.6666666666666666,0.0,0.0,1.0,0.0,7.354286371134741,-71.16506303996928,7.354286371134741,3.003307607496987,0.09366208999809562,40.41417139008481,-3.6710719530104923,3,1.7999999999999998,0.6666666666666666,0.0,0.0,1.0,0.0,7.354286371134741,-71.16506303996928,7.354286371134741,3.003307607496987,0.09366208999809562,40.41417139008481,-3.6710719530104923,0,0.0,,,,,,,,,,,,,0.2857882728456495,0.7739130434782608,0.9101449275362319,0.6812865497076024,0.347953216374269,0.837280701754386,0.9988565488565488,1.0,1.0,0.0,0.6666666666666666,73.06349006058026,"['quote_volume_24h<50000', 'top_of_book_quote<5', 'strategy_mean_net_edge_bps<0']",quote_volume_24h<50000; top_of_book_quote<5; strategy_mean_net_edge_bps<0,False,77.16362269680347,False,"['quote_volume_24h<50000', 'top_of_book_quote<5']",quote_volume_24h<50000; top_of_book_quote<5,0.9072463768115943,0.9594202898550724,0.5719424460431655,0.460431654676259,0.8958333333333334,0.49640287769784175,0.6691329110624544,66.91329110624544
nonkyc,ADA/USDT,ADA-USDT,ADA,USDT,True,active,0.2452,8187.7693,33012.27,0.2447,0.2462,61.112242819311525,0.176184,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774673076692.0,False,0.7333333333333333,0.7807017543859649,0.0,59.85087719298245,0.2447,0.2462,0.24545,0.0015000000000000013,0.176184,436.625852,55,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.607281,436.625852,236.607281,38872.545422999996,78583.13934899999,38872.545422999996,236.607281,23826.237189999996,236.607281,61757.249907,100554.827726,61757.249907,480,1774529400.0,1774673100.0,480,0.0,1.0,0.0,29.372777710498227,15.385472982860955,0.10681244743481932,-0.00012526653880788705,16.757972000000002,200,3.7679057948396273,171.677238,3.234318299511309,13.508671045303345,0.522489,0.49,long_only,1.6666666666666667,9.0,0,0.013761467878948734,-0.0001977065176239634,-2.416423851574426e-05,1774613700.0,long,198.0,long,3,1.7999999999999998,0.3333333333333333,0.0,0.0,1.0,0.0,2.7083713048533147,-58.40387151445821,2.7083713048533147,1.500760911500537,0.0443179824517497,63.56030451394767,-32.45326744294045,3,1.7999999999999998,0.3333333333333333,0.0,0.0,1.0,0.0,2.7083713048533147,-58.40387151445821,2.7083713048533147,1.500760911500537,0.0443179824517497,63.56030451394767,-32.45326744294045,0,0.0,,,,,,,,,,,,,0.48063655260278554,0.7333333333333333,0.855072463768116,0.7777777777777778,0.5029239766081871,0.9038011695906433,1.0,1.0,1.0,0.0,0.6666666666666666,73.0306110992213,"['quote_volume_24h<50000', 'top_of_book_quote<5', 'strategy_mean_net_edge_bps<0']",quote_volume_24h<50000; top_of_book_quote<5; strategy_mean_net_edge_bps<0,False,78.68156623442665,False,"['quote_volume_24h<50000', 'top_of_book_quote<5']",quote_volume_24h<50000; top_of_book_quote<5,0.9072463768115943,0.9594202898550724,0.3669064748201439,0.5323741007194245,0.8541666666666666,0.49640287769784175,0.6455417839641331,64.5541783964133
