connector,exchange_symbol,trading_pair,base_asset,quote_asset,is_active,status_detail,permissions_spot,last_price,quote_volume_24h,volume_base_24h,bid_price,bid_quantity,ask_price,ask_quantity,spread_bps,top_of_book_quote,price_tick_estimate,amount_step_estimate,min_order_size_base_estimate,min_notional_quote_estimate,maker_fee_estimate,taker_fee_estimate,rule_estimate_source,raw_trade_side_type,book_crossed,coarse_volume_rank,coarse_spread_rank,coarse_top_rank,coarse_score
mexc,ETHUSDT,ETH-USDT,ETH,USDT,True,1,True,2146.53,909297133.56,425906.37989,2146.37,8.07388,2146.38,7.05161,0.04659018112034607,15135.434671800002,0.01,0.0001,0.0001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9995838535164377,0.9987510407993339,0.9979184013322231,99.90425599003187
mexc,GOLD(PAXG)USDT,GOLD(PAXG)-USDT,GOLD(PAXG),USDT,True,1,True,4362.2,57194280.11,13182.91689,4362.2,1.48632,4362.21,11.97558,0.02292418627785324,6483.625104,0.01,1e-06,1e-06,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.997919267582189,0.9991673605328892,0.9950041631973355,99.76482699428934
mexc,USDCUSDT,USDC-USDT,USDC,USDT,True,1,True,1.0002,32518597.2799,32511095.75,1.0002,3927385.84,1.0003,4138033.92,0.999750062484269,3928171.3171679997,0.0001,1.0,1.0,1.0,0.0,0.0,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9966708281315023,0.9912572855953372,1.0,99.59832768711607
mexc,USD1USDT,USD1-USDT,USD1,USDT,True,1,True,0.9996,15868727.7325,15873763.91,0.9996,872844.18,0.9997,849137.65,1.0003501225427798,848882.9087050001,0.0001,0.0,0.0,1.0,0.0,0.0,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9933416562630045,0.9889675270607827,0.9995836802664446,99.34965287631373
mexc,BNBUSDT,BNB-USDT,BNB,USDT,True,1,True,632.72,49007726.92,76699.0615,632.61,14.3072,632.62,1.0203,0.15807402606626314,645.462186,0.01,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9975031210986267,0.9977102414654455,0.9754371357202332,99.31417041146528
mexc,XRPUSDT,XRP-USDT,XRP,USDT,True,1,True,1.4139,116455158.2286,82144133.1,1.4138,1061.55,1.414,8548.17,1.4145271942851543,1500.8193899999999,0.0001,0.1,0.1,1.0,0.0,0.0,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9983354140657511,0.9796003330557869,0.9866777685262281,99.13201147053556
mexc,SUIUSDT,SUI-USDT,SUI,USDT,True,1,True,0.9424,23422145.432,24895922.99,0.9418,1645.2,0.9419,807.04,1.061740192174858,760.1509759999999,0.0001,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9950062421972534,0.9850124895920067,0.9787676935886761,98.92600943242263
mexc,SOLUSDT,SOL-USDT,SOL,USDT,True,1,True,90.7,153687179.34,1710931.369,90.64,5.849,90.65,610.844,1.1032048099735356,530.15336,0.01,0.01,0.01,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9991677070328756,0.9829308909242298,0.9687760199833472,98.90301655958085
mexc,USDEUSDT,USDE-USDT,USDE,USDT,True,1,True,0.9995,5753758.7466,5756646.13,0.9995,672008.4,0.9996,100277.87,1.0004502025910558,100237.758852,0.0001,0.0,0.0,1.0,0.0,0.0,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9850187265917603,0.9883430474604497,0.9987510407993339,98.85962696504474
mexc,LTCUSDT,LTC-USDT,LTC,USDT,True,1,True,55.51,10371772.8,188061.8367,55.51,58.88,55.52,121.0536,1.8013149599216638,3268.4288,0.01,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9904286308780691,0.9750208159866778,0.9925062447960034,98.6992199938808
mexc,LINKUSDT,LINK-USDT,LINK,USDT,True,1,True,9.123,32418921.426,3590466.39,9.119,50.0,9.12,90.65,1.0965513460161698,455.95,0.001,0.01,0.01,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9962546816479401,0.9833472106577852,0.9650291423813488,98.67827060470832
mexc,EURUSDT,EUR-USDT,EUR,USDT,True,1,True,1.1582,7127868.3279,6149911.15,1.1582,30601.41,1.1583,332.85,0.8633714655748848,385.5401550000001,0.0001,0.0,0.0,1.0,0.0,0.0,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9887640449438202,0.9941715237302248,0.9596169858451291,98.42865028206832
mexc,TRXUSDT,TRX-USDT,TRX,USDT,True,1,True,0.3094,10821906.3701,35195371.2,0.3095,64237.34,0.3096,34605.81,3.230495881117396,10713.958776,0.0001,1.0,1.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9912609238451935,0.958368026644463,0.9962531223980017,98.40361392555725
mexc,XUSDUSDT,XUSD-USDT,XUSD,USDT,True,1,True,1.0003,2752353.796,2752339.48,1.0003,16393.85,1.0004,15037.0,0.9996501224570298,15043.014799999999,0.0001,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.974615064502705,0.9916736053288926,0.9975020815986678,98.34571031284445
mexc,ADAUSDT,ADA-USDT,ADA,USDT,True,1,True,0.2619,19874150.4171,76720395.32,0.2616,22028.01,0.2617,30220.56,3.821899484043149,5762.527416,0.0001,0.1,0.1,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9945900957136912,0.9492089925062448,0.9945878434637802,98.32443694618473
mexc,UNIUSDT,UNI-USDT,UNI,USDT,True,1,True,3.584,6555532.486,1833514.52,3.584,192.32,3.585,286.97,2.7897893709021893,689.2748799999999,0.001,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9870994590095714,0.9641965029142381,0.9762697751873439,97.92077832212927
mexc,WLDUSDT,WLD-USDT,WLD,USDT,True,1,True,0.3221,5828356.2126,18322580.58,0.3221,5336.08,0.3222,3311.28,3.104144032282756,1066.894416,0.0001,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9854348730753225,0.9608659450457951,0.9829308909242298,97.87918446377222
mexc,DAIUSDT,DAI-USDT,DAI,USDT,True,1,True,1.0001,1981966.9386,1981867.77,1.0001,652.14,1.0002,600.0,0.9998500224965152,600.12,0.0001,0.5,0.5,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9671244277985851,0.9908409658617818,0.974188176519567,97.44663120585808
mexc,WXTUSDT,WXT-USDT,WXT,USDT,True,1,True,0.021112,2021878.513877,96443997.22,0.021104,81948.0,0.021108,80169.0,1.8951956789524596,1692.207252,1e-06,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9675405742821473,0.974188176519567,0.9870940882597835,97.31131776370295
mexc,HYPEUSDT,HYPE-USDT,HYPE,USDT,True,1,True,38.09,16641006.62,438544.49,38.1,4.73,38.11,9.64,2.6243275160734836,180.21300000000002,0.01,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9937578027465668,0.9666944213155704,0.9150707743547044,97.12545517104452
mexc,TRUMPUSDT,TRUMP-USDT,TRUMP,USDT,True,1,True,3.273,3762100.974,1155089.98,3.273,289.42,3.274,80.59,3.054834275240231,263.85166000000004,0.001,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9791926758218893,0.9616985845129059,0.9454621149042465,96.80730408111148
mexc,XLMUSDT,XLM-USDT,XLM,USDT,True,1,True,0.165,5333996.9347,32753873.58,0.1649,49294.4,0.165,14973.6,6.062443164596348,2470.6440000000002,0.0001,0.1,0.1,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9833541406575115,0.9125728559533722,0.9900083263946711,96.69896566289087
mexc,PUMPUSDT,PUMP-USDT,PUMP,USDT,True,1,True,0.001791,2474556.030201,1367670667.43,0.00179,1956315.2,0.001791,19783387.11,5.585032113935396,3501.8042079999996,1e-06,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9729504785684561,0.9196502914238135,0.9933388842631141,96.37031129212271
mexc,DOTUSDT,DOT-USDT,DOT,USDT,True,1,True,1.422,6242973.661,4328620.68,1.419,610.82,1.42,7808.4,7.04473406128841,866.75358,0.001,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9866833125260092,0.8963363863447127,0.980849292256453,96.29297769267738
mexc,PENGUUSDT,PENGU-USDT,PENGU,USDT,True,1,True,0.006949,3856341.712296,552015159.95,0.006947,238683.2,0.006948,17783.2,1.43936667866158,123.55767360000002,1e-06,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9800249687890137,0.9783513738551207,0.8813488759367194,95.98713514850816
mexc,WBTCUSDT,WBTC-USDT,WBTC,USDT,True,1,True,70546.65,2042132.78,29.10922602,70474.02,0.00664,70506.16,0.0061292,4.559506166043967,432.146355872,0.01,1e-05,1e-05,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9679567207657095,0.9367194004995837,0.962947543713572,95.91455552887507
mexc,TONUSDT,TON-USDT,TON,USDT,True,1,True,1.332,2908210.616,2239139.31,1.332,11314.73,1.333,9448.44,7.504690431518874,12594.77052,0.001,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.976695796920516,0.8900915903413822,0.9966694421315571,95.90394743179407
mexc,ZROUSDT,ZRO-USDT,ZRO,USDT,True,1,True,2.132,2381017.168,1129299.96,2.131,167.38,2.132,341.17,4.691531785129412,356.68677999999994,0.001,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9712858926342073,0.9333888426311407,0.9567027477102414,95.88950011486475
mexc,SHIBUSDT,SHIB-USDT,SHIB,USDT,True,1,True,6.076e-06,4928952.016805382,817992075062.0,6.075e-06,131546493.0,6.079e-06,65773246.0,6.582195162085657,399.835562434,1e-09,10000.0,10000.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.982521847690387,0.9038301415487094,0.9608659450457951,95.85177406260492
mexc,USDFUSDT,USDF-USDT,USDF,USDT,True,1,True,0.9985,755928.6983,757258.87,0.9984,11047.31,0.9985,3453.97,1.0015524062306576,3448.789045,0.0001,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9321681231793592,0.9870940882597835,0.9929225645295587,95.80505027195052
mexc,DASHUSDT,DASH-USDT,DASH,USDT,True,1,True,34.88,3387257.05,99777.526316,34.89,29.79326,34.91,8.8256,5.730659025786825,308.10169599999995,0.01,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9779442363712026,0.9175686927560367,0.9512905911740216,95.7519621427975
mexc,ZECUSDT,ZEC-USDT,ZEC,USDT,True,1,True,227.45,17713505.8,78327.781305,227.63,4.088696,227.73,0.54,4.392129304286469,122.9742,0.01,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.994173949230129,0.9379683597002498,0.8800999167360533,95.7307745348844
mexc,GOLD(XAUT)USDT,GOLD(XAUT)-USDT,GOLD(XAUT),USDT,True,1,True,4355.8,142324233.3,32753.97263,4355.8,0.01252,4355.9,0.55523,0.22957631690589506,54.534616,0.1,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9987515605493134,0.9970857618651124,0.7872606161532056,95.60369219990417
mexc,ENAUSDT,ENA-USDT,ENA,USDT,True,1,True,0.09232,7899750.21247,83124518.41,0.09229,2157.39,0.09235,2318.51,6.4991334488739705,199.10552309999997,1e-05,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9895963379109447,0.9050791007493755,0.924646128226478,95.54769866836591
mexc,ICPUSDT,ICP-USDT,ICP,USDT,True,1,True,2.393,2867858.652,1196511.28,2.393,388.86,2.394,71.35,4.177982034678646,170.8119,0.001,0.0001,0.0001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9762796504369539,0.9421315570358035,0.9088259783513739,95.42518926695503
mexc,ETHFIUSDT,ETHFI-USDT,ETHFI,USDT,True,1,True,0.5164,4345130.6486,8103497.22,0.5156,468.01,0.5159,353.74,5.816771691712613,182.49446600000002,0.0001,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9816895547232626,0.9154870940882598,0.9167360532889259,95.21482392776446
mexc,FILUSDT,FIL-USDT,FIL,USDT,True,1,True,0.924,7129101.4666,7935611.063,0.9235,682.21,0.9239,112.099,4.330410306377255,103.56826610000002,0.0001,0.0001,0.0001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9891801914273824,0.9392173189009159,0.8642797668609492,95.17093883824792
mexc,SAHARAUSDT,SAHARA-USDT,SAHARA,USDT,True,1,True,0.02607,2391661.48199,89950296.98,0.02606,27032.0,0.02608,21950.4,7.671653241273182,572.466432,1e-05,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9721181856013317,0.8850957535387177,0.9729392173189009,95.0526783929192
mexc,RENDERUSDT,RENDER-USDT,RENDER,USDT,True,1,True,1.752,1338605.89,798710.9,1.752,309.31,1.753,1221.74,5.706134094150585,541.91112,0.001,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9563046192259675,0.9184013322231473,0.9704412989175687,94.96561334135828
mexc,DOGEUSDT,DOGE-USDT,DOGE,USDT,True,1,True,0.0936,39978765.32777,428387862.67,0.09359,508.8,0.0936,133235.88,1.0684331427956753,47.61859200000001,1e-05,1.0,1.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9970869746150645,0.984179850124896,0.7739383846794338,94.92304755053964
mexc,OPUSDT,OP-USDT,OP,USDT,True,1,True,0.1124,2387149.74,20715236.13,0.1124,28186.4,0.1125,33124.72,8.892841262783715,3168.1513600000003,0.0001,0.01,0.01,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9717020391177694,0.8642797668609492,0.992089925062448,94.89240482425002
mexc,ETHUSDC,ETH-USDC,ETH,USDC,True,1,True,2147.9,4870344.19,2290.01318,2145.44,0.418,2145.97,0.0382,2.470050636036852,81.97605399999999,0.01,1e-06,1e-06,1.0,0.0,0.0,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9821057012068248,0.9687760199833472,0.8288925895087427,94.8130658561339
mexc,AVAXUSDT,AVAX-USDT,AVAX,USDT,True,1,True,9.587,14437140.398,1531757.14,9.578,4.74,9.579,7.24,1.044004802423367,45.39972,0.001,0.0001,0.0001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9925093632958801,0.985428809325562,0.7714404662781016,94.65254453997449
mexc,AAVEUSDT,AAVE-USDT,AAVE,USDT,True,1,True,110.32,6776601.64,61828.555,110.3,0.397,110.31,1.407,0.9065772177149825,43.7891,0.01,0.0001,0.0001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9875156054931336,0.9937552039966694,0.7635303913405496,94.42784622885007
mexc,CRVUSDT,CRV-USDT,CRV,USDT,True,1,True,0.2207,1112636.3564,5048462.74,0.2207,1040.24,0.2208,1719.36,4.530011325027814,229.580968,0.0001,0.01,0.01,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9488139825218477,0.9375520399666945,0.9367194004995837,94.35795804786066
mexc,CAKEUSDT,CAKE-USDT,CAKE,USDT,True,1,True,1.404,1092722.922,784516.75,1.404,1249.46,1.405,1426.94,7.119971520114715,1754.24184,0.001,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9479816895547233,0.8950874271440467,0.9883430474604497,94.28303955331995
mexc,INJUSDT,INJ-USDT,INJ,USDT,True,1,True,3.073,1271967.278,418295.17,3.071,42.33,3.072,101.66,3.255738238645254,129.99543,0.001,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9546400332917186,0.9575353871773522,0.8871773522064946,94.18713355460822
mexc,PEPEUSDT,PEPE-USDT,PEPE,USDT,True,1,True,3.43e-06,15378397.439357623,4481065281584.0,3.426e-06,1862537486.0,3.431e-06,1308505196.0,14.583637159107342,4489.481327476,1e-09,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9929255097794424,0.7843463780183181,0.9937552039966694,94.09466656826069
mexc,BRLUSDT,BRL-USDT,BRL,USDT,True,1,True,0.1903,685228.4085,3607016.55,0.1903,99224.71,0.1904,75715.21,5.253480430786274,14416.175984000003,0.0001,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.928006658343737,0.9233971690258118,0.9970857618651124,94.0670106718531
mexc,ASTERUSDT,ASTER-USDT,ASTER,USDT,True,1,True,0.6588,2814065.3496,4229920.71,0.6581,166.59,0.6583,110.93,3.0385900941959583,73.025219,0.0001,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9758635039533916,0.9625312239800167,0.8155703580349709,94.04718047763637
mexc,FDUSDUSDT,FDUSD-USDT,FDUSD,USDT,True,1,True,0.9997,401848.2623,401967.22,0.9996,448258.21,0.9997,510170.29,1.0003501225427798,448078.90671600006,0.0001,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.8963795255930087,0.9889675270607827,0.9991673605328892,94.00840929479284
mexc,ATOMUSDT,ATOM-USDT,ATOM,USDT,True,1,True,1.779,1707744.28,957224.2,1.778,89.97,1.779,881.54,5.622715771717121,159.96666,0.001,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9625468164794008,0.9192339716902581,0.9038301415487094,93.99752702959769
mexc,SIGNUSDT,SIGN-USDT,SIGN,USDT,True,1,True,0.05434,1891803.4468,35073347.73,0.0543,1796.0,0.05432,1528.8,3.6825630638923195,83.044416,1e-05,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9667082813150228,0.9512905911740217,0.8297252289758534,93.54572483119387
mexc,BNBUSDC,BNB-USDC,BNB,USDC,True,1,True,632.61,2463713.09,3858.06,632.61,0.22,632.62,0.06,0.15807402606626314,37.9572,0.01,0.0001,0.0001,1.0,0.0,0.0,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9725343320848939,0.9977102414654455,0.7477102414654455,93.38634913061422
mexc,XMRUSDT,XMR-USDT,XMR,USDT,True,1,True,348.09,3472144.66,9771.006,347.97,0.759,348.26,0.358,8.330580411644531,124.67707999999999,0.01,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9783603828547649,0.8734388009991674,0.8821815154038302,93.28942139006786
mexc,BCHUSDT,BCH-USDT,BCH,USDT,True,1,True,473.0,6799364.8,14287.57173,472.8,0.14863,473.1,0.308,6.343165239454727,70.272264,0.1,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9879317519766958,0.9092422980849292,0.8089092422980849,93.2454886568032
