connector,exchange_symbol,trading_pair,base_asset,quote_asset,is_active,status_detail,permissions_spot,last_price,quote_volume_24h,volume_base_24h,bid_price,bid_quantity,ask_price,ask_quantity,spread_bps,top_of_book_quote,price_tick_estimate,amount_step_estimate,min_order_size_base_estimate,min_notional_quote_estimate,maker_fee_estimate,taker_fee_estimate,rule_estimate_source,raw_trade_side_type,book_crossed,coarse_volume_rank,coarse_spread_rank,coarse_top_rank,coarse_score,best_bid,best_ask,mid_price,spread_abs,bid_top_quote,ask_top_quote,orderbook_levels_bid,orderbook_levels_ask,bid_depth_quote_5bps,ask_depth_quote_5bps,sym_depth_quote_5bps,bid_depth_quote_10bps,ask_depth_quote_10bps,sym_depth_quote_10bps,bid_depth_quote_25bps,ask_depth_quote_25bps,sym_depth_quote_25bps,bid_depth_quote_50bps,ask_depth_quote_50bps,sym_depth_quote_50bps,bid_depth_quote_100bps,ask_depth_quote_100bps,sym_depth_quote_100bps,bid_depth_quote_1xspread,ask_depth_quote_1xspread,sym_depth_quote_1xspread,bid_depth_quote_2xspread,ask_depth_quote_2xspread,sym_depth_quote_2xspread,n_candles,candle_first_ts,candle_last_ts,candle_expected,candle_missing,coverage_ratio,zero_volume_fraction,natr_bps_mean,realized_vol_bps,efficiency_ratio,lag1_return_autocorr,median_quote_volume_per_bar,recent_trade_count,trades_per_minute,trade_quote_volume,trade_quote_volume_per_minute,last_trade_age_sec,median_trade_quote,buy_trade_fraction,vol_to_spread_ratio,volume_rank,depth_rank,spread_rank,top_rank,activity_rank,quality_rank,alpha_natr_score,alpha_efficiency_score,alpha_edge_score,alpha_rank,screen_score,rejection_reasons,rejection_reason,passed_filters
mexc,BTCUSDT,BTC-USDT,BTC,USDT,True,1,True,71244.86,828487951.22,11644.18828676,71254.79,0.05051039,71254.8,0.70766292,0.0014034143259149404,5427.547183994199,0.01,1e-06,1e-06,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,1.0,0.9995852343425964,0.9950228121111572,99.89008710078807,71254.79,71254.8,71254.795,0.010000000009313226,5427.547183994199,47515.94059575601,200,200,684399.7320993626,353577.7587376699,353577.7587376699,739188.9122435391,385618.63419162546,385618.63419162546,817122.0342554104,429695.3957888569,429695.3957888569,836438.3107670526,461625.4728796534,461625.4728796534,1035280.8402597642,756657.0982343787,756657.0982343787,5427.547183994199,47515.94059575601,5427.547183994199,5427.547183994199,47614.13399922461,5427.547183994199,288,1774396500.0,1774482600.0,288,0,1.0,0.0,17.183870611427487,12.787892642711858,0.03692344600510816,0.05659286138516581,2295886.0865087714,500,56.60377358490565,2431493.0227724817,275263.3610685828,4.817815542221069,435.91253385795005,0.506,12244.331765834479,1.0,0.88,0.99,0.9,0.9685,1.0,1.0,0.7384689201021633,0.0,0.5794896400340545,92.05689640034055,[],,True
mexc,SOLUSDT,SOL-USDT,SOL,USDT,True,1,True,91.62,96946554.49,1052767.966,91.63,225.312,91.64,3.114,1.0911670031103842,361.79472,0.01,0.01,0.01,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9991711562370493,0.9834093737038573,0.9427623392783078,98.39489472120032,91.64,91.65,91.64500000000001,0.010000000000005116,361.79472,20513.2863,200,200,138137.43075,226309.30859,138137.43075,661847.9556999999,1112819.17161,661847.9556999999,2609567.88472,2602062.64816,2602062.64816,2615426.76688,2619943.60953,2615426.76688,3083832.12928,2999201.18712,2999201.18712,361.79472,20513.2863,361.79472,17006.29259,80520.06352,17006.29259,288,1774396500.0,1774482600.0,288,0,1.0,0.0,22.721474993594125,15.210408090093736,0.029152542372881462,-0.006992912373938991,234840.15371500002,500,36.496350364963504,273123.35626000003,19936.01140583942,5.838373422622681,39.92016,0.564,20.823095757868682,0.98,0.97,0.8,0.65,0.925,1.0,1.0,0.5830508474576293,0.9725634747377107,0.85187144073178,90.5387144073178,[],,True
mexc,DOGEUSDT,DOGE-USDT,DOGE,USDT,True,1,True,0.09599,31520326.83795,326739211.74,0.096,198188.6,0.09601,14350.4,1.0415039316769386,2632.791584,1e-05,1.0,1.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9970990468296727,0.9854832019908751,0.9842389050186644,99.16230572577717,0.09601,0.09602,0.09601499999999999,9.999999999996123e-06,15063.719373999998,2632.791584,200,200,196862.421354,77436.1560351,77436.1560351,482591.855011,176912.424172,176912.424172,1175946.1328626,812165.8367156,812165.8367156,1176354.5431974,812775.1454079,812775.1454079,1407924.9226776,1032120.6971923,1032120.6971923,15063.719373999998,2632.791584,2632.791584,34907.196814,3476.011808,3476.011808,288,1774396500.0,1774482600.0,288,0,1.0,0.0,22.296896051890883,15.223469754710605,0.02988953866146821,0.09913039127941695,62254.4550091,500,18.49568434032059,237994.53770549997,8803.743688242908,5.73224401473999,41.40269595,0.51,21.408364744231324,0.93,0.93,0.8200000000000001,0.83,0.8540000000000001,1.0,1.0,0.5977907732293641,0.9530545085256226,0.8502817605849956,89.43081760584995,[],,True
mexc,SUIUSDT,SUI-USDT,SUI,USDT,True,1,True,0.9668,12720538.8467,13223202.74,0.9671,2539.36,0.9672,2264.59,1.0338588782641511,2993.754816,0.0001,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9937836717778699,0.9858979676482788,0.990460389879718,99.11475893658418,0.9672,0.9673,0.9672499999999999,0.00010000000000010001,2993.754816,4728.704088,200,200,26320.478582000003,50480.336539,26320.478582000003,94119.06058,162421.087449,94119.06058,307632.474949,363170.899916,307632.474949,312458.842721,371466.851986,312458.842721,374224.305982,454195.047496,374224.305982,2993.754816,4728.704088,2993.754816,5449.569872,7192.197862000001,5449.569872,288,1774396500.0,1774482600.0,288,0,1.0,0.0,23.637005384488262,16.351161313939542,0.04478527607361943,0.002571467869584986,27947.03566,500,23.31002331002331,110388.60248999999,5146.321794405594,12.501503944396973,76.004111,0.548,22.862893458123406,0.85,0.85,0.83,0.85,0.813,1.0,1.0,0.8957055214723886,0.9045702180625531,0.9334252465116473,86.57025246511647,[],,True
mexc,GOLD(PAXG)USDT,GOLD(PAXG)-USDT,GOLD(PAXG),USDT,True,1,True,4497.57,15584432.77,3420.55381,4496.84,1.22704,4496.85,0.6908,0.02224028627745041,2875.4993568,0.01,1e-06,1e-06,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9946125155408205,0.9987557030277893,0.9933637494815429,99.53985592007072,4496.34,4496.35,4496.345,0.010000000000218279,2875.4993568,4401.02738,200,200,66059.953429,63232.8758593,63232.8758593,122974.7067022,132520.87364920002,122974.7067022,170626.3961828,186412.2995051,170626.3961828,173181.7548955,190596.802379,173181.7548955,314518.3764261,339713.7142052,314518.3764261,2875.4993568,4401.02738,2875.4993568,2880.17554,4401.02738,2880.17554,288,1774396500.0,1774482600.0,288,0,1.0,0.0,16.54586691145066,12.133666765788595,0.04505183143441685,-0.06631361271502619,35156.010809549996,500,25.423728813559322,100759.4321872,5123.360958671186,4.391496419906616,29.521985750000006,0.506,743.9592595634272,0.87,0.74,0.97,0.84,0.917,1.0,1.0,0.901036628688337,0.0,0.6336788762294456,85.26078876229445,[],,True
mexc,ADAUSDT,ADA-USDT,ADA,USDT,True,1,True,0.27,13557858.9264,50043630.11,0.2699,145147.88,0.27,1302.64,3.7030179596366963,10418.957100000001,0.0001,0.1,0.1,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9941980936593452,0.9452509332227291,0.959767731231854,97.50752310646929,0.27,0.2701,0.27005,9.999999999998899e-05,10418.957100000001,18186.365097,200,200,10418.957100000001,18186.365097,10418.957100000001,123759.06254999999,128380.257943,123759.06254999999,476137.070555,583099.628543,476137.070555,841207.9985829999,1008069.622386,841207.9985829999,1134793.7006279998,1231466.838736,1134793.7006279998,10418.957100000001,18186.365097,10418.957100000001,61731.335673999994,84203.085475,61731.335673999994,288,1774396500.0,1774482600.0,288,0,1.0,0.0,26.45856636061106,16.37598745316222,0.03711340206185549,-0.019204959003135465,34102.937909500004,500,9.621552277100704,147904.996437,2846.151310525978,13.971154689788818,24.176147999999998,0.48,7.145135845683804,0.86,0.94,0.53,0.92,0.7215,1.0,1.0,0.7422680412371098,1.0,0.9140893470790367,83.07889347079036,[],,True
mexc,LINKUSDT,LINK-USDT,LINK,USDT,True,1,True,9.363,15901918.181,1700501.09,9.365,318.32,9.367,318.32,2.1351553325511556,402.45702,0.001,0.01,0.01,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9950269374222959,0.9726254666113646,0.9925342181667358,98.89280258684511,9.366,9.368,9.367,0.002000000000000668,402.45702,416.96968,200,200,11502.88931,68603.19915,11502.88931,104767.91632,95751.16795999999,95751.16795999999,289178.35017,290028.61374999996,289178.35017,648138.24656,815730.84497,648138.24656,1418290.34756,1051236.02882,1051236.02882,3383.52382,6524.2460200000005,3383.52382,11502.88931,68603.19915,11502.88931,288,1774396500.0,1774482600.0,288,0,1.0,0.003472222222222222,22.36055449804055,15.59422878558792,0.03675048355899376,-0.026162554587546794,37455.070779999995,500,7.64525993883792,402074.20765,6147.923664373088,73.26369309425354,35.26103,0.516,10.472565699153796,0.88,0.9,0.7,0.66,0.46,0.9984375000000001,1.0,0.7350096711798751,1.0,0.9116698903932917,80.22107390393292,[],,True
mexc,WLDUSDT,WLD-USDT,WLD,USDT,True,1,True,0.3239,4334905.9746,13488788.97,0.3239,1060.4,0.324,9350.54,3.0868961259450214,763.24032,0.0001,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.984251968503937,0.9572791372874326,0.9589381999170469,97.2446006982433,0.3239,0.324,0.32395,9.999999999998899e-05,3050.9307040000003,763.24032,200,200,8330.923596,2157.881512,2157.881512,18502.535748,9760.118636000001,9760.118636000001,83383.908774,62353.760500000004,62353.760500000004,218795.891919,154866.064063,154866.064063,284620.434777,199300.020811,199300.020811,3050.9307040000003,763.24032,763.24032,8330.923596,2157.881512,2157.881512,288,1774396500.0,1774482600.0,288,0,1.0,0.0,33.01793009013608,22.379040932505806,0.017543859649122945,-0.08683712660089775,7907.363799000001,500,12.014417300760913,79237.19178,1903.9773755706847,3.4942338466644287,50.166700999999996,0.532,10.696158452700764,0.74,0.7,0.64,0.75,0.8660000000000001,1.0,1.0,0.3508771929824589,1.0,0.783625730994153,76.22825730994153,[],,True
mexc,XLMUSDT,XLM-USDT,XLM,USDT,True,1,True,0.1775,7484648.6846,42014009.72,0.1775,22122.4,0.1776,19822.4,5.632216277105984,3520.4582400000004,0.0001,0.1,0.1,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9896394529631165,0.9178763998340937,0.99419328079635,97.26094552475077,0.1775,0.1776,0.17754999999999999,0.00010000000000001674,10150.728,3520.4582400000004,200,200,10150.728,3520.4582400000004,3520.4582400000004,26060.921508,14689.901914,14689.901914,75633.596278,99606.739418,75633.596278,236523.745176,220737.224742,220737.224742,395455.82201299997,338653.770012,338653.770012,10150.728,3520.4582400000004,3520.4582400000004,26060.921508,14689.901914,14689.901914,288,1774396500.0,1774482600.0,288,0,1.0,0.0,34.579585944658255,22.164334630675775,0.043173862310384815,0.011358646090027541,18521.345310999997,500,7.499999999999999,126865.048236,1902.97572354,28.725111961364746,53.578394,0.51,6.139605484473045,0.78,0.78,0.31999999999999995,0.86,0.5655,1.0,1.0,0.8634772462076963,1.0,0.9544924154025655,72.65092415402566,[],,True
mexc,HBARUSDT,HBAR-USDT,HBAR,USDT,True,1,True,0.09465,2961395.07335,31197521.35,0.09465,404.8,0.09466,3213.6,1.056245048850924,337.81824,1e-05,0.01,0.01,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9772067965188562,0.9850684363334716,0.7581916217337205,93.5369171515483,0.09467,0.09468,0.09467500000000001,9.999999999996123e-06,475.2434,337.81824,200,200,5978.512212,13695.41758,5978.512212,14803.524357,30634.63973,14803.524357,120582.0303859,141159.0563501,120582.0303859,132291.1424797,152240.7766096,132291.1424797,186184.0940598,202541.9219243,186184.0940598,475.2434,337.81824,337.81824,1342.688708,880.0131799999999,880.0131799999999,288,1774396500.0,1774482600.0,288,0,1.0,0.0,19.393790464952506,13.466058085691374,0.01746880570409992,-0.09636117344271419,7118.425860500001,500,7.433102081268583,42760.515135300004,635.6865480966304,25.897014617919922,30.99615205,0.508,18.361071122700903,0.65,0.68,0.81,0.63,0.5630000000000001,1.0,1.0,0.3493761140819984,1.0,0.7831253713606662,71.78725371360666,[],,True
mexc,TRUMPUSDT,TRUMP-USDT,TRUMP,USDT,True,1,True,3.281,3803396.54,1141060.53,3.28,471.97,3.281,132.53,3.04831580551847,434.83093,0.001,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.983008702859511,0.9581086686022398,0.9651596847781003,97.3213890678911,3.28,3.281,3.2805,0.001000000000000334,1548.0616,434.83093,157,200,15359.078440000001,30831.172390000003,15359.078440000001,24529.77514,61134.739740000005,24529.77514,93980.93274,136167.34959,93980.93274,254816.73108,281808.3668,254816.73108,335085.06079,325158.86336,325158.86336,1548.0616,434.83093,434.83093,15359.078440000001,30831.172390000003,15359.078440000001,288,1774396500.0,1774482600.0,288,0,1.0,0.0,31.156556993570355,21.78970416112837,0.005886200130804668,-0.024391698608487156,5582.34808,500,5.660377358490567,115881.52982,1311.8663753207547,41.94912838935852,53.644099999999995,0.508,10.220908521737341,0.72,0.82,0.65,0.7,0.40800000000000003,1.0,1.0,0.11772400261609335,1.0,0.705908000872031,71.63508000872031,[],,True
mexc,DOTUSDT,DOT-USDT,DOT,USDT,True,1,True,1.358,5926542.145,4293905.04,1.358,2147.71,1.359,7270.25,7.355645457889752,4675.21821,0.001,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9859096560298384,0.8884280381584405,0.9921194525093322,96.27812108578878,1.359,1.36,1.3595000000000002,0.001000000000000112,4675.21821,6930.1656,186,200,4675.21821,6930.1656,4675.21821,4675.21821,6930.1656,4675.21821,43877.05951,62683.52433,43877.05951,107546.62798,121077.44211,107546.62798,221898.07984,152678.07038000002,152678.07038000002,4675.21821,6930.1656,4675.21821,24260.89173,39224.449949999995,24260.89173,288,1774396500.0,1774482600.0,288,0,1.0,0.0,32.40452944581582,19.293933120595145,0.07275803722504234,-0.10050726071235969,15081.45767,500,8.25082508250825,145315.08252,2397.9386554455446,5.929186820983887,45.60868000000001,0.502,4.4053957781581685,0.75,0.61,0.18000000000000005,0.88,0.7424999999999999,1.0,1.0,1.0,1.0,1.0,69.02999999999999,[],,True
mexc,PEPEUSDT,PEPE-USDT,PEPE,USDT,True,1,True,3.531e-06,9880828.891301181,2780970961594.0,3.53e-06,1709012500.0,3.532e-06,28312570.0,5.66411781364975,425.27399199999996,1e-09,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9925404061334439,0.9170468685192866,0.8743260058067192,95.00241416645598,3.53e-06,3.532e-06,3.5309999999999997e-06,1.9999999999997267e-09,5932.77310957,425.27399199999996,200,200,5932.77310957,425.27399199999996,425.27399199999996,99845.71392563499,2843.796686923,2843.796686923,117719.54456639799,15627.559505576999,15627.559505576999,332339.814289172,172038.288774595,172038.288774595,652560.6567975531,507279.472824445,507279.472824445,91917.668992603,2490.396686923,2490.396686923,99845.71392563499,2843.796686923,2843.796686923,288,1774396500.0,1774482600.0,288,0,1.0,0.0,30.177915102352554,18.488530911216966,0.0007380073800738515,0.055358445100715595,23505.430872639,500,6.314460113660282,331503.627870731,4186.532871446823,26.12591862678528,34.018974453,0.49,5.327910911321071,0.82,0.72,0.29000000000000004,0.68,0.501,1.0,1.0,0.01476014760147703,1.0,0.6715867158671589,66.88786715867158,[],,True
mexc,PUMPUSDT,PUMP-USDT,PUMP,USDT,True,1,True,0.001905,2730350.013922,1454751523.94,0.001905,3841544.72,0.001906,878262.3,5.247966413014515,1794.440867,1e-06,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9763779527559056,0.9220240564081295,0.9879717959352966,96.51082473048399,0.001905,0.001906,0.0019055,9.999999999999159e-07,7318.1426916,1794.440867,120,200,7318.1426916,1794.440867,1794.440867,11081.115376400001,12775.23980127,11081.115376400001,57525.870020580005,71612.75621356,57525.870020580005,129352.89679564,90068.1628033,90068.1628033,185908.61883872,113875.45122536,113875.45122536,7318.1426916,1794.440867,1794.440867,11081.115376400001,12775.23980127,11081.115376400001,288,1774396500.0,1774482600.0,288,0,1.0,0.0,38.12137047248356,26.883495255631793,0.075875486381323,-0.08134315129434505,4464.2948691500005,500,6.6504101086233645,94088.88658538999,1251.4593649131898,25.166717767715454,24.575005325,0.508,7.2640271435323545,0.63,0.56,0.38,0.81,0.5375,1.0,1.0,1.0,1.0,1.0,65.33,[],,True
mexc,WBTCUSDT,WBTC-USDT,WBTC,USDT,True,1,True,71097.94,1152006.25,16.23447449,71108.8,0.00230723,71112.52,0.00150269,0.0014062872988365868,5887.843416,0.01,1e-05,1e-05,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9569001243265645,0.9954375777685608,0.882206553297387,95.15957734812281,71109.22,71109.23,71109.225,0.00999999999476131,5887.843416,12985.7272334026,200,114,8787.37756432,15027.5993507906,8787.37756432,10770.7674429112,16903.7404859436,10770.7674429112,17930.4272011512,29512.029086484003,17930.4272011512,32451.1568579151,31918.971169884,31918.971169884,49707.3585507329,49830.9127989306,49707.3585507329,5887.843416,12985.7272334026,5887.843416,5887.843416,12985.7272334026,5887.843416,288,1774396500.0,1774482600.0,288,0,1.0,0.0,15.123492832590866,12.729932950172065,0.03618340412113133,0.07641145219845578,2646.1237863548495,500,6.3197809142616395,69315.56335120021,876.1183486564173,41.54622840881348,82.20587748575,0.494,10754.198551819705,0.44,0.44,0.98,0.91,0.4375,1.0,1.0,0.7236680824226266,0.0,0.5745560274742089,63.31556027474209,[],,True
